2025-02-25기준 3년 연속 배당금이 상승한 기업 리스트

케이씨티 : 50원 -> 60원 -> 60원 -> 60원 
삼성전자 : 1,444원 -> 1,444원 -> 1,444원 -> 1,446원 
모두투어 : 0원 -> 0원 -> 250원 -> 250원 
코오롱모빌리티그룹 : 0원 -> 0원 -> 40원 -> 70원 
제룡전기 : 50원 -> 150원 -> 500원 -> 1,000원 
아이케이세미콘 : 100원 -> 150원 -> 200원 -> 200원 
LS증권 : 600원 -> 100원 -> 150원 -> 100원 
대신정보통신 : 10원 -> 10원 -> 20원 -> 30원 
우진플라임 : 50원 -> 50원 -> 50원 -> 50원 
코나아이 : 0원 -> 0원 -> 500원 -> 680원 
유유제약1우 : 110원 -> 110원 -> 0원 -> 120원 
동원금속 : 0원 -> 0원 -> 20원 -> 50원 
동원F&B : 700원 -> 700원 -> 800원 -> 800원 
피앤씨테크 : 0원 -> 0원 -> 0원 -> 100원 
GKL : 0원 -> 0원 -> 353원 -> 282원 
더블유게임즈 : 592원 -> 508원 -> 846원 -> 1,200원 
아세아텍 : 50원 -> 50원 -> 50원 -> 50원 
휴온스 : 546원 -> 600원 -> 630원 -> 630원 
송원산업 : 200원 -> 500원 -> 250원 -> 300원 
CJ제일제당 : 5,000원 -> 5,500원 -> 5,500원 -> 6,000원 
에코아이 : 271원 -> 450원 -> 500원 -> 500원 
현대백화점 : 1,100원 -> 1,300원 -> 1,300원 -> 1,400원 
경남스틸 : 100원 -> 130원 -> 120원 -> 120원 
일신방직 : 300원 -> 500원 -> 100원 -> 200원 
세방 : 200원 -> 300원 -> 300원 -> 300원 
NHN : 0원 -> 0원 -> 500원 -> 500원 
NHN : 0원 -> 0원 -> 500원 -> 500원 
위세아이텍 : 150원 -> 150원 -> 150원 -> 150원 
진양제약 : 100원 -> 150원 -> 150원 -> 150원 
유니온커뮤니티 : 0원 -> 0원 -> 70원 -> 70원 
디아이티 : 0원 -> 300원 -> 180원 -> 380원 
F&F : 1,100원 -> 1,600원 -> 1,700원 -> 1,700원 
HD현대마린솔루션 : 2,750원 -> 1,775원 -> 2,500원 -> 3,150원 
오리온 : 750원 -> 950원 -> 1,250원 -> 2,500원 
한국팩키지 : 35원 -> 35원 -> 40원 -> 40원 
HD한국조선해양 : 0원 -> 0원 -> 0원 -> 5,100원 
현대그린푸드 : 0원 -> 0원 -> 325원 -> 335원 
포시에스 : 30원 -> 32원 -> 33원 -> 50원 
씨에스윈드 : 600원 -> 500원 -> 500원 -> 1,000원 
현대모비스 : 4,000원 -> 4,000원 -> 4,500원 -> 6,000원 
이엘피 : 60원 -> 60원 -> 50원 -> 50원 
케어젠 : 460원 -> 540원 -> 640원 -> 640원 
삼성에스디에스 : 2,400원 -> 3,200원 -> 2,700원 -> 2,900원 
유비쿼스 : 373원 -> 280원 -> 340원 -> 170원 
케이사인 : 150원 -> 300원 -> 150원 -> 200원 
DRB동일 : 30원 -> 40원 -> 100원 -> 100원 
유니드 : 1,700원 -> 2,000원 -> 1,600원 -> 1,800원 
지니언스 : 120원 -> 150원 -> 200원 -> 250원 
네오오토 : 70원 -> 100원 -> 150원 -> 200원 
웹젠 : 0원 -> 370원 -> 300원 -> 300원 
DL이앤씨2우(전환) : 0원 -> 1,000원 -> 500원 -> 540원 
팜스코 : 100원 -> 50원 -> 50원 -> 50원 
제이투케이바이오 : 0원 -> 48원 -> 0원 -> 200원 
한미글로벌 : 450원 -> 550원 -> 400원 -> 400원 
클리오 : 150원 -> 200원 -> 400원 -> 400원 
백산 : 100원 -> 150원 -> 300원 -> 350원 
유진투자증권 : 120원 -> 140원 -> 60원 -> 60원 
하림지주 : 100원 -> 120원 -> 120원 -> 120원 
KG에코솔루션 : 120원 -> 150원 -> 120원 -> 120원 
유유제약 : 105원 -> 105원 -> 0원 -> 100원 
CJ프레시웨이 : 300원 -> 350원 -> 450원 -> 450원 
녹십자홀딩스2우 : 400원 -> 300원 -> 300원 -> 500원 
아바텍 : 0원 -> 0원 -> 100원 -> 200원 
세우글로벌 : 0원 -> 0원 -> 0원 -> 30원 
TYM : 68원 -> 203원 -> 160원 -> 110원 
엠앤씨솔루션 : 20원 -> 34원 -> 34원 -> 1,480원 
씨티케이 : 100원 -> 50원 -> 100원 -> 100원 
중앙에너비스 : 320원 -> 320원 -> 320원 -> 320원 
와이엠씨 : 150원 -> 250원 -> 200원 -> 75원 
한국전자인증 : 70원 -> 70원 -> 70원 -> 70원 
하이비젼시스템 : 150원 -> 120원 -> 500원 -> 400원 
유니드비티플러스 : 0원 -> 0원 -> 0원 -> 80원 
한솔PNS : 25원 -> 25원 -> 25원 -> 25원 
대덕전자 : 300원 -> 400원 -> 300원 -> 400원 
나라엠앤디 : 50원 -> 70원 -> 70원 -> 90원 
브이원텍 : 100원 -> 100원 -> 100원 -> 100원 
대원제약 : 0원 -> 0원 -> 300원 -> 300원 
프럼파스트 : 0원 -> 0원 -> 50원 -> 75원 
앱코 : 0원 -> 0원 -> 0원 -> 20원 
시디즈 : 0원 -> 0원 -> 500원 -> 500원 
금강공업우 : 0원 -> 0원 -> 130원 -> 130원 
삼성물산 : 0원 -> 0원 -> 2,550원 -> 2,600원 
우성 : 0원 -> 0원 -> 300원 -> 300원 
파수 : 0원 -> 0원 -> 100원 -> 100원 
한국무브넥스 : 0원 -> 0원 -> 70원 -> 100원 
사조동아원 : 0원 -> 0원 -> 15원 -> 20원 
신진에스엠 : 0원 -> 0원 -> 50원 -> 50원 
HPSP : 0원 -> 0원 -> 150원 -> 600원 
아주IB투자 : 0원 -> 0원 -> 50원 -> 50원 
인화정공 : 0원 -> 0원 -> 2,250원 -> 700원 
JW중외제약 : 0원 -> 0원 -> 392원 -> 450원 
비씨월드제약 : 0원 -> 0원 -> 91원 -> 91원 
이닉스 : 0원 -> 0원 -> 416원 -> 200원 
엘오티베큠 : 0원 -> 0원 -> 100원 -> 200원 
마크로젠 : 0원 -> 0원 -> 300원 -> 300원 
공구우먼 : 0원 -> 0원 -> 120원 -> 90원 
한화솔루션우 : 0원 -> 0원 -> 350원 -> 350원 
오공 : 0원 -> 0원 -> 50원 -> 50원 
동일고무벨트 : 0원 -> 0원 -> 150원 -> 150원 
씨앤투스 : 0원 -> 0원 -> 50원 -> 50원 
엔시스 : 0원 -> 0원 -> 40원 -> 160원 
한글과컴퓨터 : 0원 -> 0원 -> 410원 -> 410원 
피에스케이 : 0원 -> 0원 -> 200원 -> 400원 
세원정공 : 0원 -> 0원 -> 100원 -> 150원 
네오위즈홀딩스 : 0원 -> 0원 -> 0원 -> 313원 
현우산업 : 0원 -> 0원 -> 100원 -> 50원 
경인전자 : 0원 -> 0원 -> 350원 -> 350원 
오리엔탈정공 : 0원 -> 0원 -> 50원 -> 100원 
퓨릿 : 0원 -> 0원 -> 50원 -> 120원 
제일테크노스 : 0원 -> 0원 -> 180원 -> 120원 
에스디바이오센서 : 0원 -> 0원 -> 0원 -> 200원 
아이디스 : 0원 -> 0원 -> 300원 -> 300원 
에프엔에스테크 : 0원 -> 0원 -> 80원 -> 200원 
파세코 : 0원 -> 0원 -> 150원 -> 100원 
엠에스씨 : 0원 -> 0원 -> 100원 -> 110원 
현대건설 : 0원 -> 0원 -> 600원 -> 600원 
팸텍 : 0원 -> 0원 -> 0원 -> 30원 
한솔케미칼 : 0원 -> 0원 -> 2,100원 -> 2,100원 
원바이오젠 : 0원 -> 0원 -> 20원 -> 20원 
광동제약 : 0원 -> 0원 -> 100원 -> 100원 
브리지텍 : 0원 -> 0원 -> 150원 -> 100원 
디바이스이엔지 : 0원 -> 0원 -> 100원 -> 200원 
풍국주정 : 0원 -> 0원 -> 100원 -> 160원 
서부T&D : 0원 -> 0원 -> 46원 -> 100원 
국도화학 : 0원 -> 0원 -> 1,200원 -> 600원 
DSR : 0원 -> 0원 -> 60원 -> 70원 
원준 : 0원 -> 200원 -> 200원 -> 200원 
알리코제약 : 70원 -> 130원 -> 130원 -> 75원 
교촌에프앤비 : 150원 -> 100원 -> 150원 -> 100원 
선진 : 100원 -> 100원 -> 100원 -> 100원 
현대리바트 : 100원 -> 0원 -> 0원 -> 130원 
BGF에코머티리얼즈 : 93원 -> 93원 -> 70원 -> 50원 
빛샘전자 : 77원 -> 39원 -> 70원 -> 70원 
비츠로셀 : 150원 -> 200원 -> 250원 -> 460원 
삼화콘덴서 : 500원 -> 500원 -> 500원 -> 500원 
중앙백신 : 100원 -> 100원 -> 150원 -> 170원 
사조오양 : 200원 -> 120원 -> 200원 -> 150원 
경인양행 : 50원 -> 50원 -> 50원 -> 50원 
한독 : 350원 -> 400원 -> 300원 -> 200원 
아이퀘스트 : 51원 -> 51원 -> 51원 -> 43원 
케이씨 : 300원 -> 350원 -> 260원 -> 320원 
러셀 : 30원 -> 30원 -> 30원 -> 30원 
안랩 : 1,100원 -> 1,100원 -> 1,300원 -> 1,300원 
휴메딕스 : 400원 -> 500원 -> 525원 -> 630원 
나우IB : 15원 -> 18원 -> 18원 -> 20원 
포메탈 : 60원 -> 60원 -> 60원 -> 60원 
코오롱모빌리티그룹우 : 0원 -> 0원 -> 45원 -> 75원 
인바디 : 200원 -> 300원 -> 350원 -> 400원 
GS건설 : 1,300원 -> 1,300원 -> 0원 -> 300원 
티씨케이 : 1,430원 -> 1,700원 -> 1,200원 -> 1,410원 
HL만도 : 800원 -> 500원 -> 600원 -> 700원 
JW중외제약우 : 342원 -> 393원 -> 422원 -> 475원 
피에스케이홀딩스 : 400원 -> 500원 -> 600원 -> 700원 
비에이치 : 250원 -> 250원 -> 250원 -> 250원 
액트로 : 100원 -> 100원 -> 100원 -> 100원 
대림제지 : 100원 -> 100원 -> 100원 -> 100원 
신송홀딩스 : 120원 -> 120원 -> 120원 -> 120원 
일양약품우 : 225원 -> 175원 -> 175원 -> 175원 
HD현대일렉트릭 : 0원 -> 500원 -> 1,000원 -> 5,350원 
휴온스글로벌 : 477원 -> 500원 -> 525원 -> 525원 
케이씨에스 : 220원 -> 140원 -> 180원 -> 180원 
동원시스템즈 : 600원 -> 600원 -> 600원 -> 600원 
SNT에너지 : 290원 -> 290원 -> 327원 -> 500원 
인산가 : 80원 -> 40원 -> 50원 -> 20원 
SK이노베이션 : 0원 -> 0원 -> 0원 -> 2,000원 
파인디지털 : 50원 -> 50원 -> 50원 -> 50원 
KBG : 100원 -> 100원 -> 100원 -> 75원 
그래디언트 : 250원 -> 200원 -> 200원 -> 200원 
태경케미컬 : 220원 -> 200원 -> 200원 -> 180원 
카카오뱅크 : 0원 -> 80원 -> 150원 -> 360원 
현대바이오랜드 : 35원 -> 35원 -> 35원 -> 70원 
아모레G : 450원 -> 205원 -> 245원 -> 330원 
한화솔루션 : 0원 -> 0원 -> 300원 -> 300원 
유니퀘스트 : 300원 -> 200원 -> 200원 -> 100원 
신영와코루 : 150원 -> 150원 -> 150원 -> 150원 
방림 : 45원 -> 45원 -> 38원 -> 60원 
두산2우B : 0원 -> 0원 -> 2,000원 -> 2,000원 
GST : 0원 -> 0원 -> 250원 -> 300원 
농심 : 0원 -> 0원 -> 5,000원 -> 5,000원 
에스엘에스바이오 : 0원 -> 0원 -> 0원 -> 25원 
영림원소프트랩 : 0원 -> 0원 -> 80원 -> 80원 
세방전지 : 0원 -> 0원 -> 700원 -> 1,100원 
LS : 0원 -> 0원 -> 1,600원 -> 1,650원 
에이치엔에스하이텍 : 0원 -> 0원 -> 200원 -> 250원 
SOOP : 0원 -> 0원 -> 850원 -> 1,500원 
서린바이오 : 0원 -> 0원 -> 96원 -> 98원 
메카로 : 0원 -> 0원 -> 0원 -> 150원 
우리넷 : 0원 -> 0원 -> 0원 -> 100원 
대화제약 : 0원 -> 0원 -> 150원 -> 150원 
엠오티 : 0원 -> 0원 -> 0원 -> 100원 
리노공업 : 0원 -> 0원 -> 3,000원 -> 3,000원 
SV인베스트먼트 : 0원 -> 0원 -> 20원 -> 20원 
부스타 : 0원 -> 0원 -> 60원 -> 50원 
파라다이스 : 0원 -> 0원 -> 100원 -> 150원 
테이팩스 : 0원 -> 0원 -> 300원 -> 200원 
DL이앤씨 : 0원 -> 0원 -> 500원 -> 540원 
써니전자 : 0원 -> 0원 -> 30원 -> 30원 
녹십자웰빙 : 0원 -> 0원 -> 100원 -> 120원 
일양약품 : 0원 -> 0원 -> 150원 -> 150원 
영화테크 : 0원 -> 0원 -> 80원 -> 100원 
유비쿼스홀딩스 : 0원 -> 0원 -> 250원 -> 130원 
두산우 : 0원 -> 0원 -> 2,050원 -> 2,050원 
에이치피오 : 0원 -> 0원 -> 50원 -> 35원 
지에스이 : 0원 -> 0원 -> 40원 -> 40원 
이글벳 : 0원 -> 0원 -> 40원 -> 60원 
현대오토에버 : 0원 -> 0원 -> 1,430원 -> 1,780원 
LG이노텍 : 0원 -> 0원 -> 2,610원 -> 2,090원 
한국알콜 : 0원 -> 0원 -> 285원 -> 110원 
현대건설우 : 0원 -> 0원 -> 650원 -> 650원 
비트컴퓨터 : 0원 -> 0원 -> 62원 -> 63원 
화천기계 : 0원 -> 0원 -> 30원 -> 40원 
삼화전기 : 0원 -> 0원 -> 300원 -> 500원 
동국제약 : 0원 -> 0원 -> 180원 -> 200원 
삼성전기 : 0원 -> 0원 -> 1,150원 -> 1,800원 
유니크 : 0원 -> 0원 -> 45원 -> 45원 
상아프론테크 : 0원 -> 0원 -> 200원 -> 200원 
유유제약2우B : 0원 -> 0원 -> 0원 -> 120원 
제주은행 : 0원 -> 0원 -> 100원 -> 100원 
코윈테크 : 0원 -> 0원 -> 236원 -> 194원 
이녹스첨단소재 : 0원 -> 0원 -> 250원 -> 350원 
LG전자 : 0원 -> 0원 -> 800원 -> 1,000원 
덕성 : 0원 -> 0원 -> 45원 -> 100원 
엠케이전자 : 0원 -> 0원 -> 100원 -> 100원 
NHN KCP : 0원 -> 0원 -> 200원 -> 100원 
브랜드엑스코퍼레이션 : 0원 -> 0원 -> 120원 -> 80원 
우주일렉트로 : 0원 -> 0원 -> 150원 -> 300원 
덕신이피씨 : 0원 -> 0원 -> 30원 -> 20원 
상신이디피 : 0원 -> 0원 -> 120원 -> 100원 
녹십자 : 0원 -> 0원 -> 1,500원 -> 1,500원 
수산아이앤티 : 0원 -> 0원 -> 125원 -> 200원 
서흥 : 0원 -> 0원 -> 100원 -> 200원 
ISC : 0원 -> 0원 -> 200원 -> 810원 
세경하이테크 : 0원 -> 0원 -> 167원 -> 100원 
솔브레인 : 0원 -> 0원 -> 2,000원 -> 2,300원 
잉글우드랩 : 0원 -> 0원 -> 101원 -> 100원 
휴네시온 : 0원 -> 0원 -> 40원 -> 40원 
삼보모터스 : 0원 -> 0원 -> 50원 -> 50원 
이구산업 : 0원 -> 0원 -> 50원 -> 50원 
신신제약 : 0원 -> 0원 -> 60원 -> 60원 
브레인즈컴퍼니 : 0원 -> 0원 -> 60원 -> 60원 
에스넷 : 0원 -> 0원 -> 118원 -> 49원 
LS ELECTRIC : 0원 -> 0원 -> 2,800원 -> 2,900원 
유니셈 : 0원 -> 0원 -> 80원 -> 80원 
큐에스아이 : 0원 -> 0원 -> 100원 -> 100원 
SK하이닉스 : 0원 -> 0원 -> 1,200원 -> 2,205원 
옵티시스 : 0원 -> 0원 -> 100원 -> 100원 
태광 : 0원 -> 0원 -> 170원 -> 250원 
메리츠금융지주 : 0원 -> 0원 -> 2,360원 -> 1,350원 
LG생활건강 : 0원 -> 0원 -> 3,500원 -> 3,500원 
와이엔텍 : 0원 -> 0원 -> 50원 -> 70원 
한화시스템 : 0원 -> 0원 -> 280원 -> 350원 
에이치시티 : 0원 -> 0원 -> 0원 -> 89원 
드림인사이트 : 0원 -> 0원 -> 0원 -> 20원 
대한유화 : 0원 -> 0원 -> 1,000원 -> 1,000원 
탑런토탈솔루션 : 0원 -> 0원 -> 25원 -> 100원 
오파스넷 : 0원 -> 0원 -> 91원 -> 100원 
인탑스 : 0원 -> 0원 -> 235원 -> 200원 
우진엔텍 : 0원 -> 0원 -> 330원 -> 200원 
뉴파워프라즈마 : 0원 -> 0원 -> 50원 -> 50원 
고려산업 : 0원 -> 0원 -> 25원 -> 30원 
명신산업 : 0원 -> 0원 -> 0원 -> 100원 
웹케시 : 0원 -> 0원 -> 100원 -> 100원 
파이버프로 : 0원 -> 0원 -> 20원 -> 66원 
티앤엘 : 0원 -> 0원 -> 550원 -> 750원 
배럴 : 0원 -> 0원 -> 0원 -> 50원 
HB솔루션 : 0원 -> 0원 -> 30원 -> 30원 
바디텍메드 : 0원 -> 0원 -> 200원 -> 150원 
엘티씨 : 0원 -> 0원 -> 0원 -> 100원 
에코프로에이치엔 : 0원 -> 0원 -> 528원 -> 300원 
티엘비 : 0원 -> 0원 -> 200원 -> 200원 
LS마린솔루션 : 0원 -> 0원 -> 160원 -> 160원 
아모레퍼시픽 : 0원 -> 0원 -> 910원 -> 1,125원 
씨엔알리서치 : 0원 -> 0원 -> 0원 -> 10원 
넥스틴 : 0원 -> 0원 -> 500원 -> 500원 
제닉스 : 0원 -> 0원 -> 0원 -> 100원 
태양3C : 0원 -> 0원 -> 25원 -> 25원 
넷마블 : 0원 -> 0원 -> 0원 -> 417원 
GS글로벌 : 0원 -> 0원 -> 25원 -> 25원 
대동스틸 : 0원 -> 0원 -> 30원 -> 30원 
에스티아이 : 0원 -> 0원 -> 200원 -> 200원 
유라클 : 0원 -> 0원 -> 0원 -> 100원 
율촌화학 : 0원 -> 0원 -> 250원 -> 250원 
현대약품 : 0원 -> 0원 -> 35원 -> 30원 
디엔에프 : 0원 -> 0원 -> 200원 -> 100원 
제너셈 : 0원 -> 0원 -> 0원 -> 75원 
캡스톤파트너스 : 0원 -> 0원 -> 42원 -> 26원 
유비케어 : 0원 -> 0원 -> 60원 -> 30원 
우신시스템 : 0원 -> 0원 -> 50원 -> 50원 
프로이천 : 0원 -> 0원 -> 20원 -> 20원 
티에스이 : 0원 -> 0원 -> 0원 -> 400원 
대성미생물 : 0원 -> 0원 -> 75원 -> 75원 
엔씨소프트 : 0원 -> 0원 -> 3,130원 -> 1,460원 
삼익THK : 0원 -> 0원 -> 100원 -> 100원 
LG화학우 : 0원 -> 0원 -> 3,550원 -> 1,050원 
CJ대한통운 : 0원 -> 0원 -> 500원 -> 800원 
경동나비엔 : 0원 -> 0원 -> 550원 -> 650원 
TS인베스트먼트 : 0원 -> 0원 -> 10원 -> 10원 
주성엔지니어링 : 0원 -> 0원 -> 50원 -> 287원 
제로투세븐 : 0원 -> 0원 -> 50원 -> 50원 
LIG넥스원 : 0원 -> 0원 -> 1,950원 -> 2,400원 
HD현대인프라코어 : 0원 -> 0원 -> 110원 -> 70원 
쿠콘 : 0원 -> 0원 -> 100원 -> 150원 
한국카본 : 0원 -> 0원 -> 110원 -> 130원 
유엔젤 : 0원 -> 0원 -> 0원 -> 40원 
켐트로닉스 : 0원 -> 0원 -> 100원 -> 200원 
덕성우 : 0원 -> 0원 -> 50원 -> 105원 
현대비앤지스틸 : 0원 -> 0원 -> 0원 -> 100원 
샘표식품 : 0원 -> 0원 -> 200원 -> 200원 
세아제강지주 : 0원 -> 0원 -> 2,000원 -> 1,800원 
윈하이텍 : 0원 -> 0원 -> 60원 -> 30원 
삼성SDI우 : 0원 -> 0원 -> 1,050원 -> 1,050원 
JW중외제약2우B : 0원 -> 0원 -> 397원 -> 450원 
하스 : 0원 -> 0원 -> 0원 -> 70원 
엑시콘 : 0원 -> 0원 -> 96원 -> 100원 
싸이버원 : 0원 -> 0원 -> 20원 -> 30원 
바이오플러스 : 0원 -> 0원 -> 70원 -> 50원 
케이씨텍 : 0원 -> 0원 -> 180원 -> 270원 
HB테크놀러지 : 0원 -> 0원 -> 20원 -> 20원 
고영 : 0원 -> 0원 -> 140원 -> 140원 
빅텍 : 0원 -> 0원 -> 0원 -> 30원 
현대에버다임 : 0원 -> 0원 -> 70원 -> 70원 
한미반도체 : 0원 -> 0원 -> 420원 -> 720원 
하나머티리얼즈 : 0원 -> 0원 -> 200원 -> 250원 
하이텍팜 : 0원 -> 0원 -> 67원 -> 100원 
사조대림 : 0원 -> 0원 -> 350원 -> 300원 
에스와이스틸텍 : 0원 -> 0원 -> 50원 -> 50원 
SHD : 0원 -> 0원 -> 100원 -> 100원 
쏠리드 : 0원 -> 0원 -> 50원 -> 50원 
HD현대중공업 : 0원 -> 0원 -> 0원 -> 2,090원 
HD현대건설기계 : 0원 -> 0원 -> 700원 -> 500원 
신일전자 : 0원 -> 0원 -> 15원 -> 10원 
성우 : 0원 -> 0원 -> 3원 -> 150원 
무림SP : 0원 -> 0원 -> 10원 -> 10원 
더존비즈온 : 0원 -> 0원 -> 217원 -> 477원 
제우스 : 0원 -> 0원 -> 33원 -> 100원 
일신바이오 : 0원 -> 0원 -> 7원 -> 7원 
이엔에프테크놀로지 : 0원 -> 0원 -> 50원 -> 150원 
지엔씨에너지 : 0원 -> 0원 -> 70원 -> 100원 
HD현대미포 : 0원 -> 0원 -> 0원 -> 710원 
디아이 : 0원 -> 0원 -> 100원 -> 100원 
산일전기 : 0원 -> 0원 -> 947원 -> 420원 
풀무원 : 0원 -> 0원 -> 102원 -> 102원 
씨앤지하이테크 : 0원 -> 0원 -> 396원 -> 99원 
아이센스 : 0원 -> 0원 -> 100원 -> 100원 
국제약품 : 0원 -> 0원 -> 0원 -> 30원 
솔브레인홀딩스 : 0원 -> 0원 -> 200원 -> 220원 
국영지앤엠 : 0원 -> 0원 -> 10원 -> 10원 
RFHIC : 0원 -> 0원 -> 100원 -> 100원 
케이엠 : 0원 -> 0원 -> 27원 -> 19원 
미래나노텍 : 0원 -> 0원 -> 0원 -> 50원 
선진뷰티사이언스 : 0원 -> 0원 -> 40원 -> 60원 
현대힘스 : 0원 -> 0원 -> 0원 -> 100원 
두산 : 0원 -> 0원 -> 2,000원 -> 2,000원 
이노와이어리스 : 0원 -> 0원 -> 350원 -> 120원 
아이패밀리에스씨 : 0원 -> 0원 -> 79원 -> 118원 
우림피티에스 : 0원 -> 0원 -> 50원 -> 30원 
LS에코에너지 : 0원 -> 0원 -> 200원 -> 200원 
칩스앤미디어 : 0원 -> 0원 -> 0원 -> 100원 
코위버 : 0원 -> 0원 -> 30원 -> 30원 
솔루스첨단소재1우 : 0원 -> 0원 -> 51원 -> 11원 
신성에스티 : 0원 -> 0원 -> 200원 -> 200원 
한화에어로스페이스 : 0원 -> 0원 -> 1,800원 -> 3,500원 
워트 : 0원 -> 0원 -> 50원 -> 50원 
지아이텍 : 0원 -> 0원 -> 36원 -> 11원 
유진테크 : 0원 -> 0원 -> 200원 -> 230원 
포스코DX : 0원 -> 0원 -> 100원 -> 125원 
네오셈 : 0원 -> 0원 -> 30원 -> 60원 
양지사 : 0원 -> 0원 -> 50원 -> 50원 
동신건설 : 0원 -> 0원 -> 150원 -> 250원 
NAVER : 0원 -> 0원 -> 1,205원 -> 1,130원 
지누스 : 0원 -> 0원 -> 82원 -> 90원 
샘표 : 0원 -> 0원 -> 200원 -> 200원 
에스앤에스텍 : 0원 -> 0원 -> 150원 -> 150원 
유한양행우 : 0원 -> 0원 -> 460원 -> 510원 
두산테스나 : 0원 -> 0원 -> 160원 -> 160원 
알엔투테크놀로지 : 0원 -> 0원 -> 30원 -> 30원 
에이펙스인텍 : 30원 -> 0원 -> 30원 -> 30원 
한일화학 : 120원 -> 0원 -> 50원 -> 50원 
삼성SDI : 1,000원 -> 0원 -> 1,000원 -> 1,000원 
프리엠스 : 50원 -> 0원 -> 50원 -> 50원 
필에너지 : 0원 -> 0원 -> 0원 -> 67원 
유한양행 : 349원 -> 0원 -> 430원 -> 500원 
셀트리온 : 675원 -> 0원 -> 477원 -> 716원 
한국화장품제조 : 0원 -> 0원 -> 100원 -> 200원 
푸른기술 : 30원 -> 0원 -> 30원 -> 30원 
LG화학 : 12,000원 -> 0원 -> 3,500원 -> 1,000원 
S-Oil우 : 3,825원 -> 0원 -> 1,725원 -> 150원 
에스엠 : 200원 -> 0원 -> 1,200원 -> 400원 
대봉엘에스 : 50원 -> 0원 -> 50원 -> 50원 
삼양식품 : 1,000원 -> 0원 -> 2,100원 -> 3,300원 
텔레칩스 : 120원 -> 0원 -> 200원 -> 60원 
삼현 : 0원 -> 0원 -> 0원 -> 50원 
쎄트렉아이 : 140원 -> 0원 -> 150원 -> 190원 
이수페타시스 : 0원 -> 0원 -> 97원 -> 146원 
월덱스 : 60원 -> 0원 -> 60원 -> 60원 
TCC스틸 : 150원 -> 0원 -> 80원 -> 100원 
피앤에스미캐닉스 : 0원 -> 0원 -> 0원 -> 50원 
테크윙 : 116원 -> 0원 -> 130원 -> 130원 
로체시스템즈 : 20원 -> 0원 -> 50원 -> 50원 
동운아나텍 : 18원 -> 0원 -> 64원 -> 64원 
인텔리안테크 : 97원 -> 0원 -> 100원 -> 100원 
서암기계공업 : 35원 -> 0원 -> 35원 -> 10원 
흥구석유 : 100원 -> 0원 -> 50원 -> 30원 
레이크머티리얼즈 : 0원 -> 0원 -> 0원 -> 50원 
파크시스템스 : 250원 -> 0원 -> 400원 -> 500원 
코스메카코리아 : 0원 -> 0원 -> 0원 -> 100원 
현대로템 : 0원 -> 0원 -> 100원 -> 200원 
솔루스첨단소재2우B : 48원 -> 0원 -> 50원 -> 10원 
엘앤씨바이오 : 50원 -> 0원 -> 100원 -> 50원 
S-Oil : 3,800원 -> 0원 -> 1,700원 -> 125원 
피엔티 : 150원 -> 0원 -> 0원 -> 100원 
파미셀 : 0원 -> 0원 -> 0원 -> 20원 
LS머트리얼즈 : 0원 -> 0원 -> 45원 -> 22원 
카카오 : 53원 -> 0원 -> 61원 -> 68원 
포스코퓨처엠 : 285원 -> 0원 -> 300원 -> 250원 
에코프로 : 82원 -> 0원 -> 0원 -> 100원 
포스코엠텍 : 80원 -> 0원 -> 35원 -> 20원 
삼천당제약 : 0원 -> 0원 -> 0원 -> 200원 
솔루스첨단소재 : 48원 -> 0원 -> 50원 -> 10원 
대주전자재료 : 100원 -> 0원 -> 0원 -> 100원 
삼아알미늄 : 200원 -> 0원 -> 100원 -> 25원 
